epoch,step,train_loss,val_loss
0,0,0.09223665297031403,
0,1,0.05741560459136963,
0,2,0.0421716645359993,
0,3,0.028110811486840248,
0,4,0.026053665205836296,
0,5,0.019697090610861778,
0,6,0.02234972082078457,
0,7,0.03430270776152611,
0,8,0.029935786500573158,
0,9,0.036002013832330704,
0,10,0.027587516233325005,
0,11,0.04656955599784851,
0,12,0.03103027492761612,
0,13,0.021730687469244003,
0,14,0.017283180728554726,
0,14,,0.021155957132577896
1,15,0.027754394337534904,
1,16,0.024483386427164078,
1,17,0.027039365842938423,
1,18,0.01965673826634884,
1,19,0.02417001500725746,
1,20,0.018793854862451553,
1,21,0.018005134537816048,
1,22,0.019820386543869972,
1,23,0.020770704373717308,
1,24,0.017809340730309486,
1,25,0.019935887306928635,
1,26,0.019501114264130592,
1,27,0.017167028039693832,
1,28,0.025872021913528442,
1,29,0.018710028380155563,
1,29,,0.016675086691975594
2,30,0.02077593095600605,
2,31,0.01573418453335762,
2,32,0.01738296076655388,
2,33,0.021106641739606857,
2,34,0.022892922163009644,
2,35,0.016901947557926178,
2,36,0.01656811684370041,
2,37,0.012659882195293903,
2,38,0.017948882654309273,
2,39,0.012059957720339298,
2,40,0.014403042383491993,
2,41,0.015039426274597645,
2,42,0.014677456580102444,
2,43,0.009444349445402622,
2,44,0.011302041821181774,
2,44,,0.009982939809560776
3,45,0.013005790300667286,
3,46,0.009043742902576923,
3,47,0.011828523129224777,
3,48,0.012522982433438301,
3,49,0.010983324609696865,
3,50,0.010984743945300579,
3,51,0.009464102797210217,
3,52,0.008438754826784134,
3,53,0.007835131138563156,
3,54,0.007902837358415127,
3,55,0.007867878302931786,
3,56,0.007489233277738094,
3,57,0.010715438053011894,
3,58,0.010118139907717705,
3,59,0.0076072933152318,
3,59,,0.006352690979838371
4,60,0.0051550003699958324,
4,61,0.005401573143899441,
4,62,0.0061577726155519485,
4,63,0.008455170318484306,
4,64,0.00914108008146286,
4,65,0.005576522089540958,
4,66,0.0050729126669466496,
4,67,0.005666983779519796,
4,68,0.0054884180426597595,
4,69,0.005026709754019976,
4,70,0.0052969264797866344,
4,71,0.005146327894181013,
4,72,0.005582727491855621,
4,73,0.005025346763432026,
4,74,0.006237752269953489,
4,74,,0.004492351319640875
5,75,0.004015264566987753,
5,76,0.003942520823329687,
5,77,0.005077512469142675,
5,78,0.0035248708445578814,
5,79,0.004796780180186033,
5,80,0.004724279977381229,
5,81,0.004030456300824881,
5,82,0.004083709791302681,
5,83,0.004024823661893606,
5,84,0.003602312644943595,
5,85,0.0036754889879375696,
5,86,0.003465372370555997,
5,87,0.003673246828839183,
5,88,0.003404370741918683,
5,89,0.0029037194326519966,
5,89,,0.003422119189053774
6,90,0.003646031953394413,
6,91,0.0033876814413815737,
6,92,0.003210129914805293,
6,93,0.0028708919417113066,
6,94,0.0030780432280153036,
6,95,0.0027660608757287264,
6,96,0.002551199635490775,
6,97,0.002457770984619856,
6,98,0.0024663517251610756,
6,99,0.002437459072098136,
6,100,0.0026221780572086573,
6,101,0.0028158908244222403,
6,102,0.003220883198082447,
6,103,0.002361609134823084,
6,104,0.0020322618074715137,
6,104,,0.002330621238797903
7,105,0.001775725046172738,
7,106,0.0021494762040674686,
7,107,0.00195632828399539,
7,108,0.0019226089352741838,
7,109,0.0021475881803780794,
7,110,0.0022419653832912445,
7,111,0.0022355050314217806,
7,112,0.001410478143952787,
7,113,0.001987166702747345,
7,114,0.0016381873283535242,
7,115,0.0016308312769979239,
7,116,0.0017260394524782896,
7,117,0.0014401181833818555,
7,118,0.0013104601530358195,
7,119,0.0008522455464117229,
7,119,,0.001279648975469172
8,120,0.00124217732809484,
8,121,0.0014997497200965881,
8,122,0.0013436157023534179,
8,123,0.000883325410541147,
8,124,0.0013121525989845395,
8,125,0.0009721674723550677,
8,126,0.0007640584954060614,
8,127,0.0006750135216861963,
8,128,0.0005948459729552269,
8,129,0.000886065186932683,
8,130,0.0009339882526546717,
8,131,0.0007073219167068601,
8,132,0.0008466674480587244,
8,133,0.0006411070353351533,
8,134,0.0004901087959297001,
8,134,,0.0006536036962643266
9,135,0.0006096227443777025,
9,136,0.0007276327814906836,
9,137,0.0005352151347324252,
9,138,0.0006843909504823387,
9,139,0.00043646982521750033,
9,140,0.00047487279516644776,
9,141,0.0004932850715704262,
9,142,0.0005026274593546987,
9,143,0.00047875972813926637,
9,144,0.0005661848117597401,
9,145,0.00046614991151727736,
9,146,0.0006200224161148071,
9,147,0.0004762733879033476,
9,148,0.0004515296604949981,
9,149,0.0005583771853707731,
9,149,,0.00047726728371344507
10,150,0.00044544858974404633,
10,151,0.0005101872375234962,
10,152,0.0004988728323951364,
10,153,0.0004153537447564304,
10,154,0.0004387434746604413,
10,155,0.00044800734031014144,
10,156,0.0004624001157935709,
10,157,0.00035895846667699516,
10,158,0.0004111711750738323,
10,159,0.00032315123826265335,
10,160,0.00042838064837269485,
10,161,0.00043107281089760363,
10,162,0.0004409280081745237,
10,163,0.00037585743120871484,
10,164,0.00034584078821353614,
10,164,,0.0003673503524623811
11,165,0.00031694851350039244,
11,166,0.00032827179529704154,
11,167,0.00031946139642968774,
11,168,0.0004392647242639214,
11,169,0.0003209486312698573,
11,170,0.0002904056163970381,
11,171,0.00033655812148936093,
11,172,0.0003013565728906542,
11,173,0.0002636425488162786,
11,174,0.00031377741834148765,
11,175,0.00033045338932424784,
11,176,0.0003825391468126327,
11,177,0.0002815590414684266,
11,178,0.00034874031553044915,
11,179,0.00028991716681048274,
11,179,,0.0002939051191788167
12,180,0.00026005986728705466,
12,181,0.00029992227791808546,
12,182,0.00030167997465468943,
12,183,0.00021162113989703357,
12,184,0.00024963196483440697,
12,185,0.0002256134175695479,
12,186,0.00025980829377658665,
12,187,0.00023473465989809483,
12,188,0.0002602074819151312,
12,189,0.00029227652703411877,
12,190,0.00024432543432340026,
12,191,0.0003299165691714734,
12,192,0.0002522658323869109,
12,193,0.00027778372168540955,
12,194,0.00024790773750282824,
12,194,,0.0002502259740140289
13,195,0.00022342574084177613,
13,196,0.0003127001691609621,
13,197,0.00023295875871554017,
13,198,0.0002456916554365307,
13,199,0.00023118450189940631,
13,200,0.00021058766287751496,
13,201,0.00021489805658347905,
13,202,0.0001679831912042573,
13,203,0.0002113786613335833,
13,204,0.0002516435633879155,
13,205,0.00017731543630361557,
