epoch,step,train_loss,val_loss
8,128,0.04296201094985008,
8,129,0.04331100732088089,
8,130,0.04470837116241455,
8,131,0.036699194461107254,
8,132,0.04072587564587593,
8,133,0.035181675106287,
8,134,0.04607885703444481,
8,134,,0.03735882788896561
9,135,0.03707275167107582,
9,136,0.03833891823887825,
9,137,0.038602132350206375,
9,138,0.03643736615777016,
9,139,0.043613500893116,
9,140,0.03424598276615143,
9,141,0.04350133612751961,
9,142,0.038545023649930954,
9,143,0.03697407990694046,
9,144,0.03776109591126442,
9,145,0.03256364166736603,
9,146,0.03609662503004074,
9,147,0.04349749535322189,
9,148,0.033720970153808594,
9,149,0.03814699873328209,
9,149,,0.03463112935423851
10,150,0.045258086174726486,
10,151,0.033238787204027176,
10,152,0.036794986575841904,
10,153,0.038111697882413864,
10,154,0.03225505352020264,
10,155,0.03663026541471481,
10,156,0.03475259616971016,
10,157,0.03539804741740227,
10,158,0.03568331524729729,
10,159,0.03799109533429146,
10,160,0.03803984820842743,
10,161,0.034089118242263794,
10,162,0.034014299511909485,
10,163,0.0354485847055912,
10,164,0.02446836233139038,
10,164,,0.03244373947381973
11,165,0.03886307775974274,
11,166,0.03541775047779083,
11,167,0.03200940042734146,
11,168,0.034653883427381516,
11,169,0.031156325712800026,
11,170,0.03315196558833122,
11,171,0.03432270511984825,
11,172,0.03556403890252113,
11,173,0.03420853614807129,
11,174,0.027797136455774307,
11,175,0.03728555515408516,
11,176,0.03264550864696503,
11,177,0.03867591172456741,
11,178,0.03375749662518501,
11,179,0.030207917094230652,
11,179,,0.030675046145915985
12,180,0.03120296634733677,
12,181,0.032718725502491,
12,182,0.033537209033966064,
12,183,0.033913504332304,
12,184,0.03662911430001259,
12,185,0.033050984144210815,
12,186,0.031484201550483704,
12,187,0.03002610243856907,
12,188,0.035196512937545776,
12,189,0.031123602762818336,
12,190,0.034209005534648895,
12,191,0.033113278448581696,
12,192,0.026585949584841728,
12,193,0.029275966808199883,
12,194,0.03917786851525307,
12,194,,0.029231097549200058
13,195,0.029162853956222534,
13,196,0.02774943970143795,
13,197,0.031722985208034515,
13,198,0.03895716369152069,
13,199,0.032858166843652725,
13,200,0.030925558879971504,
13,201,0.02645065076649189,
13,202,0.03214079514145851,
13,203,0.031057966873049736,
13,204,0.031693942844867706,
13,205,0.024751091375947,
13,206,0.036673545837402344,
13,207,0.029051993042230606,
13,208,0.037678562104701996,
13,209,0.028606897220015526,
13,209,,0.028044966980814934
14,210,0.03614875301718712,
14,211,0.030156875029206276,
14,212,0.025431806221604347,
14,213,0.032423488795757294,
14,214,0.033255435526371,
14,215,0.02464725635945797,
14,216,0.030553573742508888,
14,217,0.028721267357468605,
14,218,0.03569512441754341,
14,219,0.03435919061303139,
14,220,0.02754892036318779,
14,221,0.027255572378635406,
14,222,0.024758027866482735,
14,223,0.03220987319946289,
14,224,0.03649083524942398,
14,224,,0.02702379785478115
15,225,0.034889593720436096,
15,226,0.03265928477048874,
15,227,0.030569203197956085,
15,228,0.031068898737430573,
15,229,0.029860951006412506,
15,230,0.030881574377417564,
15,231,0.02698388136923313,
15,232,0.024030063301324844,
15,233,0.030084725469350815,
15,234,0.03005319833755493,
15,235,0.025868305936455727,
15,236,0.02996138110756874,
15,237,0.027857720851898193,
15,238,0.028759274631738663,
15,239,0.03140709176659584,
15,239,,0.026164622977375984
16,240,0.025271177291870117,
16,241,0.02480185590684414,
16,242,0.03006770648062229,
16,243,0.02365819923579693,
16,244,0.032327909022569656,
16,245,0.03839131072163582,
16,246,0.02652166225016117,
16,247,0.025779524818062782,
16,248,0.025338375940918922,
16,249,0.032988741993904114,
16,250,0.02907499298453331,
16,251,0.025984764099121094,
16,252,0.03125321492552757,
16,253,0.02820897102355957,
16,254,0.03776263818144798,
16,254,,0.025445308536291122
17,255,0.02913341298699379,
17,256,0.03259735926985741,
17,257,0.025117933750152588,
17,258,0.027907272800803185,
17,259,0.03003111109137535,
17,260,0.023721016943454742,
17,261,0.02644115686416626,
17,262,0.03239160776138306,
17,263,0.030913347378373146,
17,264,0.026022013276815414,
17,265,0.02224179171025753,
17,266,0.030154267325997353,
17,267,0.028195925056934357,
17,268,0.030123749747872353,
17,269,0.03246874362230301,
17,269,,0.024805106222629547
18,270,0.024457769468426704,
18,271,0.02713010646402836,
18,272,0.03390256687998772,
18,273,0.032998424023389816,
18,274,0.025581104680895805,
18,275,0.022936517372727394,
18,276,0.03245093673467636,
18,277,0.027179768308997154,
18,278,0.01827455870807171,
18,279,0.02762877568602562,
18,280,0.030750533565878868,
18,281,0.024420613422989845,
18,282,0.031317222863435745,
18,283,0.02835557609796524,
18,284,0.03148924186825752,
18,284,,0.02424449659883976
19,285,0.03074970468878746,
19,286,0.030859142541885376,
19,287,0.025864580646157265,
19,288,0.029451502487063408,
19,289,0.02458173967897892,
19,290,0.02730906382203102,
19,291,0.028101550415158272,
19,292,0.023988831788301468,
19,293,0.02537044882774353,
19,294,0.021446632221341133,
19,295,0.02739221230149269,
19,296,0.03034093603491783,
19,297,0.024254102259874344,
19,298,0.02735971473157406,
19,299,0.038398467004299164,
19,299,,0.0237547867000103
20,300,0.026581013575196266,
20,301,0.024134332314133644,
20,302,0.027572741732001305,
20,303,0.032059960067272186,
20,304,0.026315227150917053,
20,305,0.029383117333054543,
20,306,0.02243613824248314,
20,307,0.029442893341183662,
20,308,0.02650589495897293,
20,309,0.025343040004372597,
20,310,0.02647741511464119,
20,311,0.02235150709748268,
20,312,0.031812574714422226,
20,313,0.02353616990149021,
20,314,0.03188103064894676,
20,314,,0.023319581523537636
21,315,0.03139044716954231,
21,316,0.02847190760076046,
21,317,0.023965129628777504,
21,318,0.027657726779580116,
21,319,0.024163540452718735,
21,320,0.035324469208717346,
21,321,0.024684803560376167,
21,322,0.03043660894036293,
21,323,0.020139295607805252,
21,324,0.022310785949230194,
21,325,0.026605023071169853,
21,326,0.02565012313425541,
21,327,0.025103485211730003,
21,328,0.02830006740987301,
21,329,0.023144211620092392,
21,329,,0.022928878664970398
22,330,0.021385835483670235,
22,331,0.027089161798357964,
22,332,0.028728412464261055,
22,333,0.030165430158376694,
22,334,0.025082707405090332,
22,335,0.024533122777938843,
22,336,0.0212219450622797,
22,337,0.04019608721137047,
22,338,0.0251140333712101,
22,339,0.023364268243312836,
22,340,0.02044188603758812,
22,341,0.025584356859326363,
22,342,0.024673227220773697,
22,343,0.027031028643250465,
22,344,0.030128370970487595,
22,344,,0.022571131587028503
23,345,0.02322649396955967,
23,346,0.02883766032755375,
23,347,0.03266311064362526,
23,348,0.02281682938337326,
23,349,0.02615145593881607,
23,350,0.019341634586453438,
23,351,0.03110552206635475,
23,352,0.024141032248735428,
23,353,0.02634354867041111,
23,354,0.022552240639925003,
23,355,0.02511884644627571,
23,356,0.02800634130835533,
23,357,0.02163511887192726,
23,358,0.03171598166227341,
23,359,0.02461257390677929,
23,359,,0.022253574803471565
24,360,0.032761331647634506,
24,361,0.022427549585700035,
24,362,0.028810249641537666,
24,363,0.027631089091300964,
24,364,0.022526545450091362,
24,365,0.022370589897036552,
24,366,0.029479052871465683,
24,367,0.027666697278618813,
24,368,0.025519520044326782,
24,369,0.023836813867092133,
24,370,0.021446367725729942,
24,371,0.026131654158234596,
24,372,0.024106645956635475,
24,373,0.02323845960199833,
24,374,0.026466600596904755,
24,374,,0.021961946040391922
25,375,0.03207223489880562,
25,376,0.02578304149210453,
25,377,0.01973036862909794,
25,378,0.028634769842028618,
25,379,0.020437059924006462,
25,380,0.02241956815123558,
25,381,0.0292186439037323,
25,382,0.023937558755278587,
25,383,0.032507896423339844,
25,384,0.023359030485153198,
25,385,0.02139212377369404,
25,386,0.024672819301486015,
25,387,0.028455058112740517,
25,388,0.021778536960482597,
25,389,0.025609759613871574,
25,389,,0.021695496514439583
26,390,0.02558974362909794,
26,391,0.01978112757205963,
26,392,0.023052895441651344,
26,393,0.030347585678100586,
26,394,0.01726912148296833,
26,395,0.024982158094644547,
26,396,0.030385540798306465,
26,397,0.023244107142090797,
26,398,0.028192758560180664,
26,399,0.023984242230653763,
26,400,0.0280317272990942,
26,401,0.025085197761654854,
26,402,0.024262582883238792,
26,403,0.02503030188381672,
26,404,0.02893216349184513,
26,404,,0.021439800038933754
27,405,0.023834599182009697,
27,406,0.022757211700081825,
27,407,0.0228121317923069,
27,408,0.020450325682759285,
27,409,0.019786713644862175,
27,410,0.02943849004805088,
27,411,0.022551102563738823,
27,412,0.02497033216059208,
27,413,0.026441147550940514,
27,414,0.02357638254761696,
27,415,0.026551274582743645,
27,416,0.025911957025527954,
27,417,0.025639468804001808,
27,418,0.027638675644993782,
27,419,0.03427300229668617,
27,419,,0.021204588934779167
28,420,0.032810792326927185,
28,421,0.0198120828717947,
28,422,0.020231587812304497,
28,423,0.02396298013627529,
28,424,0.020976653322577477,
28,425,0.022724783048033714,
28,426,0.02572023868560791,
28,427,0.024650970473885536,
28,428,0.028182072564959526,
28,429,0.02494855411350727,
28,430,0.02236572653055191,
28,431,0.02690880186855793,
28,432,0.02668980322778225,
28,433,0.019444448873400688,
28,434,0.03337009251117706,
28,434,,0.02098531275987625
29,435,0.020135968923568726,
29,436,0.023534554988145828,
29,437,0.024781402200460434,
29,438,0.021456116810441017,
29,439,0.02660076878964901,
29,440,0.024554261937737465,
29,441,0.02564697340130806,
29,442,0.03459717705845833,
29,443,0.020841196179389954,
29,444,0.02742716670036316,
29,445,0.021973991766572,
29,446,0.0254976749420166,
29,447,0.020962463691830635,
29,448,0.024112531915307045,
29,449,0.023711370304226875,
29,449,,0.020778793841600418
30,450,0.021830841898918152,
30,451,0.03076399676501751,
30,452,0.02713434211909771,
30,453,0.02079811505973339,
30,454,0.02399417757987976,
30,455,0.023870186880230904,
30,456,0.02571907266974449,
30,457,0.02181331440806389,
30,458,0.018389659002423286,
30,459,0.02804497815668583,
30,460,0.02278881147503853,
30,461,0.02208910882472992,
30,462,0.02439490146934986,
30,463,0.02097129262983799,
30,464,0.03582916408777237,
30,464,,0.020583419129252434
31,465,0.01970018446445465,
31,466,0.022206464782357216,
31,467,0.024779388681054115,
31,468,0.024475321173667908,
31,469,0.02342171035706997,
31,470,0.023350561037659645,
31,471,0.025789201259613037,
31,472,0.0267491415143013,
31,473,0.02475646883249283,
31,474,0.02463533915579319,
31,475,0.023776909336447716,
31,476,0.027318255975842476,
31,477,0.024353444576263428,
31,478,0.024727143347263336,
31,479,0.01661856845021248,
31,479,,0.02039949782192707
32,480,0.024781549349427223,
32,481,0.0293720792979002,
32,482,0.021993806585669518,
32,483,0.027263054624199867,
32,484,0.02128250151872635,
32,485,0.028737254440784454,
32,486,0.022692332044243813,
32,487,0.021501755341887474,
32,488,0.026069918647408485,
32,489,0.018852390348911285,
32,490,0.022216714918613434,
32,491,0.019386831670999527,
32,492,0.024171071127057076,
32,493,0.028075311332941055,
32,494,0.01815316267311573,
32,494,,0.020224984735250473
33,495,0.02632211707532406,
33,496,0.02121427096426487,
33,497,0.016483886167407036,
33,498,0.025705089792609215,
33,499,0.026812145486474037,
33,500,0.01858384720981121,
33,501,0.02418803609907627,
33,502,0.01902001164853573,
33,503,0.024094993248581886,
33,504,0.02679181843996048,
33,505,0.02407754771411419,
33,506,0.021679414436221123,
33,507,0.022053472697734833,
33,508,0.030564917251467705,
33,509,0.02965584583580494,
33,509,,0.020057279616594315
34,510,0.02422890067100525,
34,511,0.02269737608730793,
34,512,0.022102490067481995,
34,513,0.024550756439566612,
34,514,0.023407457396388054,
34,515,0.025431444868445396,
34,516,0.020622430369257927,
34,517,0.02495766617357731,
34,518,0.023834597319364548,
34,519,0.02123529650270939,
34,520,0.02112858183681965,
34,521,0.029118627309799194,
34,522,0.021887987852096558,
34,523,0.026333238929510117,
34,524,0.018440458923578262,
34,524,,0.019898828119039536
35,525,0.020763656124472618,
35,526,0.024480212479829788,
35,527,0.022814923897385597,
35,528,0.024437332525849342,
35,529,0.03008226491510868,
35,530,0.023864366114139557,
35,531,0.025900648906826973,
35,532,0.022621124982833862,
35,533,0.023674501106142998,
35,534,0.024030255153775215,
35,535,0.02188859134912491,
35,536,0.019471172243356705,
35,537,0.018846610561013222,
35,538,0.02103547565639019,
35,539,0.025840383023023605,
35,539,,0.019743770360946655
36,540,0.02785414829850197,
36,541,0.02448565885424614,
36,542,0.019995128735899925,
36,543,0.022296078503131866,
36,544,0.020284367725253105,
36,545,0.019448837265372276,
36,546,0.02062978409230709,
36,547,0.022945480421185493,
36,548,0.02859644778072834,
36,549,0.02818096987903118,
36,550,0.020786313340067863,
36,551,0.01922113634645939,
36,552,0.022105280309915543,
36,553,0.024246035143733025,
36,554,0.02782474458217621,
36,554,,0.01959892176091671
37,555,0.02584090270102024,
37,556,0.023160645738244057,
37,557,0.029605567455291748,
37,558,0.019932691007852554,
37,559,0.022524312138557434,
37,560,0.01997409202158451,
37,561,0.029931187629699707,
37,562,0.02063509076833725,
37,563,0.025309119373559952,
37,564,0.01624484546482563,
37,565,0.01954568549990654,
37,566,0.02258070930838585,
37,567,0.027476519346237183,
37,568,0.021578069776296616,
37,569,0.017974186688661575,
37,569,,0.01945951022207737
38,570,0.022130737081170082,
38,571,0.02160848118364811,
38,572,0.023484118282794952,
38,573,0.021998504176735878,
38,574,0.023573346436023712,
38,575,0.02158307656645775,
38,576,0.026444608345627785,
38,577,0.022726111114025116,
38,578,0.021302582696080208,
38,579,0.027353892102837563,
38,580,0.025936443358659744,
38,581,0.019835419952869415,
38,582,0.020238008350133896,
38,583,0.01891293190419674,
38,584,0.025717664510011673,
38,584,,0.019323527812957764
39,585,0.026207812130451202,
39,586,0.020778097212314606,
39,587,0.016050396487116814,
39,588,0.023257756605744362,
39,589,0.022216418758034706,
39,590,0.022975808009505272,
39,591,0.02172986976802349,
39,592,0.02493937499821186,
39,593,0.025611527264118195,
39,594,0.025489607825875282,
39,595,0.019110865890979767,
39,596,0.02398023009300232,
39,597,0.026237541809678078,
39,598,0.02003684639930725,
39,599,0.01894487626850605,
39,599,,0.019193556159734726
40,600,0.027348512783646584,
40,601,0.019373323768377304,
40,602,0.02745615504682064,
40,603,0.021975595504045486,
40,604,0.02517957240343094,
40,605,0.0258275605738163,
40,606,0.019419904798269272,
40,607,0.019442571327090263,
40,608,0.025173766538500786,
40,609,0.021533502265810966,
40,610,0.021558167412877083,
40,611,0.019165348261594772,
40,612,0.017410138621926308,
40,613,0.021807687357068062,
40,614,0.025931712239980698,
40,614,,0.019067863002419472
41,615,0.02023533545434475,
41,616,0.02238178439438343,
41,617,0.02777799591422081,
41,618,0.02092953585088253,
41,619,0.02768065594136715,
41,620,0.022373491898179054,
41,621,0.017223099246621132,
41,622,0.019377369433641434,
41,623,0.020056409761309624,
41,624,0.018556905910372734,
41,625,0.02499181404709816,
41,626,0.02555517666041851,
41,627,0.023680398240685463,
41,628,0.022657129913568497,
41,629,0.02122150920331478,
41,629,,0.018948694691061974
42,630,0.021485324949026108,
42,631,0.018756620585918427,
42,632,0.02287563681602478,
42,633,0.020925577729940414,
42,634,0.02088688313961029,
42,635,0.021973736584186554,
42,636,0.019267993047833443,
42,637,0.01922406069934368,
42,638,0.021507959812879562,
42,639,0.02745584025979042,
42,640,0.030936088413000107,
42,641,0.023994721472263336,
42,642,0.02056567184627056,
42,643,0.0217282734811306,
42,644,0.01978321745991707,
42,644,,0.01883024349808693
43,645,0.023787930607795715,
43,646,0.02273813635110855,
43,647,0.021228620782494545,
43,648,0.01829923875629902,
43,649,0.024801256135106087,
43,650,0.02622148022055626,
43,651,0.025286180898547173,
43,652,0.02281559631228447,
43,653,0.02489980310201645,
43,654,0.020993683487176895,
43,655,0.017252586781978607,
43,656,0.018633484840393066,
43,657,0.02099069021642208,
43,658,0.023706326261162758,
43,659,0.016053607687354088,
43,659,,0.018715985119342804
44,660,0.025324974209070206,
44,661,0.02475833334028721,
44,662,0.018434958532452583,
44,663,0.021471619606018066,
44,664,0.023182371631264687,
44,665,0.019033610820770264,
44,666,0.021268093958497047,
44,667,0.028659142553806305,
44,668,0.021773261949419975,
44,669,0.019523391500115395,
44,670,0.01991959847509861,
44,671,0.02287210524082184,
44,672,0.020892135798931122,
44,673,0.01768810860812664,
44,674,0.024664035066962242,
44,674,,0.018605858087539673
45,675,0.018582452088594437,
45,676,0.020934054628014565,
45,677,0.030357705429196358,
45,678,0.019332829862833023,
45,679,0.023736493661999702,
45,680,0.018285337835550308,
45,681,0.024898681789636612,
45,682,0.02626516856253147,
45,683,0.024453604593873024,
45,684,0.02238554134964943,
45,685,0.015764130279421806,
45,686,0.021085290238261223,
45,687,0.017541414126753807,
45,688,0.02189112827181816,
45,689,0.019686225801706314,
45,689,,0.018496669828891754
46,690,0.022345803678035736,
46,691,0.026449600234627724,
46,692,0.025281492620706558,
46,693,0.019426990300416946,
46,694,0.020439933985471725,
46,695,0.01891511306166649,
46,696,0.018498018383979797,
46,697,0.02782268263399601,
46,698,0.021881993860006332,
46,699,0.020166566595435143,
46,700,0.022491423413157463,
46,701,0.018056808039546013,
46,702,0.018477609381079674,
46,703,0.024184681475162506,
46,704,0.018492497503757477,
46,704,,0.018392017111182213
47,705,0.02416888251900673,
47,706,0.016132688149809837,
47,707,0.024623360484838486,
47,708,0.02307826094329357,
47,709,0.023178905248641968,
47,710,0.020315423607826233,
47,711,0.0182720385491848,
47,712,0.0227231252938509,
47,713,0.024220027029514313,
47,714,0.023910628631711006,
47,715,0.021137382835149765,
47,716,0.020643528550863266,
47,717,0.02121737413108349,
47,718,0.01796592026948929,
47,719,0.01999899372458458,
47,719,,0.018289819359779358
48,720,0.02198672480881214,
48,721,0.018196003511548042,
48,722,0.02698547951877117,
48,723,0.02094798907637596,
48,724,0.02180611714720726,
48,725,0.021256782114505768,
48,726,0.022616444155573845,
48,727,0.023600781336426735,
48,728,0.02077184058725834,
48,729,0.023423755541443825,
48,730,0.021415293216705322,
48,731,0.018698910251259804,
48,732,0.020606571808457375,
48,733,0.01866503618657589,
48,734,0.01905250735580921,
48,734,,0.018191052600741386
49,735,0.025315552949905396,
49,736,0.020657207816839218,
49,737,0.017256952822208405,
49,738,0.022133514285087585,
49,739,0.017099378630518913,
49,740,0.020116666331887245,
49,741,0.021610021591186523,
49,742,0.02164854295551777,
49,743,0.021259188652038574,
49,744,0.020238300785422325,
49,745,0.023920075967907906,
49,746,0.023390982300043106,
49,747,0.024353528395295143,
49,748,0.017790663987398148,
49,749,0.023100845515727997,
49,749,,0.018096182495355606
50,750,0.017309645190835,
50,751,0.024529727175831795,
50,752,0.01845553331077099,
50,753,0.022690175101161003,
50,754,0.022222450003027916,
50,755,0.021205637603998184,
50,756,0.021661946550011635,
50,757,0.025203673169016838,
50,758,0.016867944970726967,
50,759,0.019496997818350792,
50,760,0.02115919627249241,
50,761,0.02101404406130314,
50,762,0.023324966430664062,
50,763,0.02019709348678589,
50,764,0.02200697921216488,
50,764,,0.018000012263655663
51,765,0.019348926842212677,
51,766,0.018400536850094795,
51,767,0.025437388569116592,
51,768,0.022749001160264015,
51,769,0.024295993149280548,
51,770,0.020404329523444176,
51,771,0.017922695726156235,
51,772,0.02404187247157097,
51,773,0.022262495011091232,
51,774,0.020654108375310898,
51,775,0.01647677645087242,
51,776,0.022747451439499855,
51,777,0.021322110667824745,
51,778,0.019041353836655617,
51,779,0.019351981580257416,
51,779,,0.017908252775669098
52,780,0.01865149661898613,
52,781,0.025823110714554787,
52,782,0.017878327518701553,
52,783,0.015902310609817505,
52,784,0.01641913689672947,
52,785,0.024308660998940468,
52,786,0.023536046966910362,
52,787,0.019270548596978188,
52,788,0.017546650022268295,
52,789,0.02375795878469944,
52,790,0.013849202543497086,
52,791,0.01773817464709282,
52,792,0.02466232143342495,
52,793,0.030678365379571915,
52,794,0.02428550459444523,
52,794,,0.017818009480834007
53,795,0.01963692717254162,
53,796,0.020250370725989342,
53,797,0.027761181816458702,
53,798,0.017275428399443626,
53,799,0.01913326419889927,
53,800,0.023473292589187622,
53,801,0.026206757873296738,
53,802,0.01807214505970478,
53,803,0.021003223955631256,
53,804,0.018796341493725777,
53,805,0.018383894115686417,
53,806,0.02290947176516056,
53,807,0.018837451934814453,
53,808,0.021226951852440834,
53,809,0.01588587276637554,
53,809,,0.017728613689541817
54,810,0.019724242389202118,
54,811,0.023304486647248268,
54,812,0.020670577883720398,
54,813,0.02145848609507084,
54,814,0.019753677770495415,
54,815,0.024624904617667198,
54,816,0.022505128756165504,
54,817,0.01779935695230961,
54,818,0.018563807010650635,
54,819,0.018567468971014023,
54,820,0.020978040993213654,
54,821,0.022242465987801552,
54,822,0.0229813065379858,
54,823,0.01482352614402771,
54,824,0.02213972993195057,
54,824,,0.017644982784986496
55,825,0.022974876686930656,
55,826,0.02052169106900692,
55,827,0.021531537175178528,
55,828,0.019833113998174667,
55,829,0.0205276720225811,
55,830,0.020187893882393837,
55,831,0.02191980741918087,
55,832,0.018035735934972763,
55,833,0.02194572053849697,
55,834,0.018657037988305092,
55,835,0.019083447754383087,
55,836,0.019533807411789894,
55,837,0.019086165353655815,
55,838,0.021550217643380165,
55,839,0.02393636666238308,
55,839,,0.01756209507584572
56,840,0.018749764189124107,
56,841,0.025514191016554832,
56,842,0.026074355468153954,
56,843,0.018939891830086708,
56,844,0.017951104789972305,
56,845,0.021439747884869576,
56,846,0.02376302145421505,
56,847,0.019736045971512794,
56,848,0.015571895986795425,
56,849,0.016994833946228027,
56,850,0.021598299965262413,
56,851,0.017479484900832176,
56,852,0.02141725644469261,
56,853,0.020558422431349754,
56,854,0.021017631515860558,
56,854,,0.017482981085777283
57,855,0.02301996387541294,
57,856,0.01590234413743019,
57,857,0.02401082031428814,
57,858,0.01923288218677044,
57,859,0.025172172114253044,
57,860,0.01986287347972393,
57,861,0.024552859365940094,
57,862,0.02173229120671749,
57,863,0.021234257146716118,
57,864,0.015891404822468758,
57,865,0.01653440296649933,
57,866,0.019664499908685684,
57,867,0.017751971259713173,
57,868,0.019062688574194908,
57,869,0.021693287417292595,
57,869,,0.01740240678191185
58,870,0.024548711255192757,
58,871,0.020093191415071487,
58,872,0.021365560591220856,
58,873,0.023404810577630997,
58,874,0.021834665909409523,
58,875,0.019968785345554352,
58,876,0.01950010098516941,
58,877,0.018230849876999855,
58,878,0.0204952210187912,
58,879,0.01689506694674492,
58,880,0.016374340280890465,
58,881,0.018070492893457413,
58,882,0.020485958084464073,
58,883,0.02230820059776306,
58,884,0.019218003377318382,
58,884,,0.017324307933449745
59,885,0.01860067993402481,
59,886,0.01830788515508175,
59,887,0.022569362074136734,
59,888,0.018806053325533867,
59,889,0.016387777402997017,
59,890,0.021919170394539833,
59,891,0.019941678270697594,
59,892,0.022479258477687836,
59,893,0.0183990728110075,
59,894,0.020526796579360962,
59,895,0.019882315769791603,
59,896,0.020512310788035393,
59,897,0.020415786653757095,
59,898,0.021967286244034767,
59,899,0.02092684619128704,
59,899,,0.017248135060071945
60,900,0.014555028639733791,
60,901,0.02284323051571846,
60,902,0.021447325125336647,
60,903,0.020564449951052666,
60,904,0.02080940268933773,
60,905,0.02434549666941166,
60,906,0.019711116328835487,
60,907,0.016492515802383423,
60,908,0.022385967895388603,
60,909,0.019723588600754738,
60,910,0.01871945522725582,
60,911,0.015396933071315289,
60,912,0.019031044095754623,
60,913,0.02303243987262249,
60,914,0.02172689512372017,
60,914,,0.01717405766248703
61,915,0.017054056748747826,
61,916,0.017209064215421677,
61,917,0.01967046409845352,
61,918,0.018472835421562195,
61,919,0.018533172085881233,
61,920,0.02304154261946678,
61,921,0.014418085105717182,
61,922,0.023295167833566666,
61,923,0.027032507583498955,
61,924,0.019424432888627052,
61,925,0.016909921541810036,
61,926,0.02199585922062397,
61,927,0.020715124905109406,
61,928,0.01957697421312332,
61,929,0.02162851206958294,
61,929,,0.017101282253861427
62,930,0.02353566884994507,
62,931,0.024449137970805168,
62,932,0.01888279803097248,
62,933,0.02547011710703373,
62,934,0.017642352730035782,
62,935,0.012471692636609077,
